time,utId,servedSatId,elev_deg,dist_km,numCandidates
6650,0,16,33.756236971697,991.806550848226,5
6660,0,16,34.4636297011727,977.73080243048,5
6670,0,16,34.9481555475478,968.360469351769,5
6680,0,16,35.1862468887398,963.834527562202,5
6690,0,16,35.1657260229146,964.222602193266,5
6700,0,16,34.8876191488753,969.519410528497,5
6710,0,16,34.3659740173922,979.645738398813,5
6720,0,16,33.6258500510618,994.453498537254,6
6730,0,15,33.669752569247,993.560393924368,6
6740,0,15,34.6672503055879,973.766580338349,6
6750,0,15,35.4690359845041,958.524922710901,5
6760,0,15,36.0378560081585,948.057611628111,5
6770,0,15,36.3447674418545,942.525457629905,5
6780,0,15,36.3732027461216,942.016937085681,5
6790,0,15,36.1215567643946,946.540947265021,5
6800,0,15,35.6034293999848,956.026395115532,5
6810,0,15,34.8455115103586,970.327511817781,6
6820,0,14,34.4855606057647,977.301984291539,6
6830,0,14,35.5901529224877,956.272513409781,6
6840,0,14,36.4955904985666,939.835966918131,5
6850,0,14,37.1584423557826,928.23893882209,5
6860,0,14,37.5434551374771,921.666125580792,5
6870,0,14,37.6286949057027,920.226829863743,5
6880,0,14,37.4091324660977,923.94583735356,5
6890,0,14,36.8974690464096,932.761905996343,5
6900,0,14,36.1220213860296,946.532544965941,6
6910,0,13,35.3022694502413,961.647491694459,6
6920,0,13,36.5223962289278,939.359956195549,6
6930,0,13,37.5414275857943,921.700430978979,5
6940,0,13,38.3090352785668,908.941372481828,5
6950,0,13,38.7826291007992,901.293016436077,5
6960,0,13,38.9337453923708,898.887586156338,5
6970,0,13,38.7529116006837,901.768030934605,5
6980,0,13,38.2513422571767,909.884607149746,5
6990,0,13,37.4589224453933,923.099140491599,6
7000,0,13,36.4191691422975,941.196336960057,6
7010,0,12,37.4608857032064,923.065794850371,6
7020,0,12,38.604090039429,904.156686497354,6
7030,0,12,39.4882209677813,890.203812540324,5
7040,0,12,40.0621895599017,881.445003897383,5
7050,0,12,40.2896400967409,878.037375748778,5
7060,0,12,40.1553969124437,880.044291985388,5
7070,0,12,39.6683864514372,887.429572759964,5
7080,0,12,38.8599084105406,900.060806928064,6
7090,0,12,37.7779195065613,917.720849727382,6
7100,0,11,38.4018971926329,907.428442219171,6
7110,0,11,39.6804277576352,887.244974910504,6
7120,0,11,40.6938898317161,872.067796826738,5
7130,0,11,41.3814782970695,862.163687173977,5
7140,0,11,41.6973141870841,857.717189585227,5
7150,0,11,41.6189522476595,858.814464413249,5
7160,0,11,41.1519824104526,865.434941826651,5
7170,0,11,40.3288311758174,877.453796663979,6
7180,0,11,39.2023722989151,894.652847385616,6
7190,0,10,39.3410291793614,892.487437596849,6
